Alias;Place;Link;Code
SANTA RITA DO ARAGUAIA;SANTA RITA DO ARAGUAIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219407?formato=application/vnd.geo+json&qualidade=maxima;5219407
SANTA RITA DO ITUETO;SANTA RITA DO ITUETO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159506?formato=application/vnd.geo+json&qualidade=maxima;3159506
SANTA RITA DO NOVO DESTINO;SANTA RITA DO NOVO DESTINO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219456?formato=application/vnd.geo+json&qualidade=maxima;5219456
SANTA RITA DO PARDO;SANTA RITA DO PARDO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5007554?formato=application/vnd.geo+json&qualidade=maxima;5007554
SANTA RITA DO PASSA QUATRO;SANTA RITA DO PASSA QUATRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547502?formato=application/vnd.geo+json&qualidade=maxima;3547502
SANTA RITA DO SAPUCAI;SANTA RITA DO SAPUCAI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159605?formato=application/vnd.geo+json&qualidade=maxima;3159605
SANTA RITA DO TOCANTINS;SANTA RITA DO TOCANTINS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1718899?formato=application/vnd.geo+json&qualidade=maxima;1718899
SANTA RITA DO TRIVELATO;SANTA RITA DO TRIVELATO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5107768?formato=application/vnd.geo+json&qualidade=maxima;5107768
SANTA RITA D'OESTE;SANTA RITA D'OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547403?formato=application/vnd.geo+json&qualidade=maxima;3547403
SANTA ROSA;SANTA ROSA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317202?formato=application/vnd.geo+json&qualidade=maxima;4317202
SANTA ROSA DA SERRA;SANTA ROSA DA SERRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159704?formato=application/vnd.geo+json&qualidade=maxima;3159704
SANTA ROSA DE GOIAS;SANTA ROSA DE GOIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219506?formato=application/vnd.geo+json&qualidade=maxima;5219506
SANTA ROSA DE LIMA(SE);SANTA ROSA DE LIMA(SE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2806503?formato=application/vnd.geo+json&qualidade=maxima;2806503
SANTA ROSA DE LIMA(SC);SANTA ROSA DE LIMA(SC);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215604?formato=application/vnd.geo+json&qualidade=maxima;4215604
SANTA ROSA DE VITERBO;SANTA ROSA DE VITERBO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547601?formato=application/vnd.geo+json&qualidade=maxima;3547601
SANTA ROSA DO PIAUI;SANTA ROSA DO PIAUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2209377?formato=application/vnd.geo+json&qualidade=maxima;2209377
SANTA ROSA DO PURUS;SANTA ROSA DO PURUS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1200435?formato=application/vnd.geo+json&qualidade=maxima;1200435
SANTA ROSA DO SUL;SANTA ROSA DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215653?formato=application/vnd.geo+json&qualidade=maxima;4215653
SANTA ROSA DO TOCANTINS;SANTA ROSA DO TOCANTINS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1718907?formato=application/vnd.geo+json&qualidade=maxima;1718907
SANTA SALETE;SANTA SALETE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547650?formato=application/vnd.geo+json&qualidade=maxima;3547650
SANTA TERESA;SANTA TERESA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3204609?formato=application/vnd.geo+json&qualidade=maxima;3204609
SANTA TERESINHA;SANTA TERESINHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513802?formato=application/vnd.geo+json&qualidade=maxima;2513802
SANTA TEREZA;SANTA TEREZA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317251?formato=application/vnd.geo+json&qualidade=maxima;4317251
SANTA TEREZA DE GOIAS;SANTA TEREZA DE GOIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219605?formato=application/vnd.geo+json&qualidade=maxima;5219605
SANTA TEREZA DO OESTE;SANTA TEREZA DO OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4124020?formato=application/vnd.geo+json&qualidade=maxima;4124020
SANTA TEREZA DO TOCANTINS;SANTA TEREZA DO TOCANTINS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1719004?formato=application/vnd.geo+json&qualidade=maxima;1719004
SANTA TEREZINHA(PE);SANTA TEREZINHA(PE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612802?formato=application/vnd.geo+json&qualidade=maxima;2612802
SANTA TEREZINHA(BA);SANTA TEREZINHA(BA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2928505?formato=application/vnd.geo+json&qualidade=maxima;2928505
SANTA TEREZINHA(SC);SANTA TEREZINHA(SC);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215679?formato=application/vnd.geo+json&qualidade=maxima;4215679
SANTA TEREZINHA(MT);SANTA TEREZINHA(MT);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5107776?formato=application/vnd.geo+json&qualidade=maxima;5107776
SANTA TEREZINHA DE GOIAS;SANTA TEREZINHA DE GOIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219704?formato=application/vnd.geo+json&qualidade=maxima;5219704
SANTA TEREZINHA DE ITAIPU;SANTA TEREZINHA DE ITAIPU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4124053?formato=application/vnd.geo+json&qualidade=maxima;4124053
SANTA TEREZINHA DO PROGRESSO;SANTA TEREZINHA DO PROGRESSO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215687?formato=application/vnd.geo+json&qualidade=maxima;4215687
SANTA TEREZINHA DO TOCANTINS;SANTA TEREZINHA DO TOCANTINS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1720002?formato=application/vnd.geo+json&qualidade=maxima;1720002
SANTA VITORIA;SANTA VITORIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159803?formato=application/vnd.geo+json&qualidade=maxima;3159803
SANTA VITORIA DO PALMAR;SANTA VITORIA DO PALMAR;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317301?formato=application/vnd.geo+json&qualidade=maxima;4317301
SANTALUZ;SANTALUZ;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2928000?formato=application/vnd.geo+json&qualidade=maxima;2928000
SANTANA(AM);SANTANA(AM);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1600600?formato=application/vnd.geo+json&qualidade=maxima;1600600
SANTANA(BA);SANTANA(BA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2928208?formato=application/vnd.geo+json&qualidade=maxima;2928208
SANTANA DA BOA VISTA;SANTANA DA BOA VISTA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317004?formato=application/vnd.geo+json&qualidade=maxima;4317004
SANTANA DA PONTE PENSA;SANTANA DA PONTE PENSA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547205?formato=application/vnd.geo+json&qualidade=maxima;3547205
SANTANA DA VARGEM;SANTANA DA VARGEM;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158300?formato=application/vnd.geo+json&qualidade=maxima;3158300
SANTANA DE CATAGUASES;SANTANA DE CATAGUASES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158409?formato=application/vnd.geo+json&qualidade=maxima;3158409
SANTANA DE MANGUEIRA;SANTANA DE MANGUEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513505?formato=application/vnd.geo+json&qualidade=maxima;2513505
SANTANA DE PARNAIBA;SANTANA DE PARNAIBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547304?formato=application/vnd.geo+json&qualidade=maxima;3547304
SANTANA DE PIRAPAMA;SANTANA DE PIRAPAMA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158508?formato=application/vnd.geo+json&qualidade=maxima;3158508
SANTANA DO ACARAU;SANTANA DO ACARAU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2312007?formato=application/vnd.geo+json&qualidade=maxima;2312007
SANTANA DO ARAGUAIA;SANTANA DO ARAGUAIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506708?formato=application/vnd.geo+json&qualidade=maxima;1506708
SANTANA DO CARIRI;SANTANA DO CARIRI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2312106?formato=application/vnd.geo+json&qualidade=maxima;2312106
SANTANA DO DESERTO;SANTANA DO DESERTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158607?formato=application/vnd.geo+json&qualidade=maxima;3158607
SANTANA DO GARAMBEU;SANTANA DO GARAMBEU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158706?formato=application/vnd.geo+json&qualidade=maxima;3158706
SANTANA DO IPANEMA;SANTANA DO IPANEMA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2708006?formato=application/vnd.geo+json&qualidade=maxima;2708006
SANTANA DO ITARARE;SANTANA DO ITARARE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4124004?formato=application/vnd.geo+json&qualidade=maxima;4124004
SANTANA DO JACARE;SANTANA DO JACARE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158805?formato=application/vnd.geo+json&qualidade=maxima;3158805
SANT'ANA DO LIVRAMENTO;SANT'ANA DO LIVRAMENTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317103?formato=application/vnd.geo+json&qualidade=maxima;4317103
SANTANA DO MANHUACU;SANTANA DO MANHUACU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158904?formato=application/vnd.geo+json&qualidade=maxima;3158904
SANTANA DO MARANHAO;SANTANA DO MARANHAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2110237?formato=application/vnd.geo+json&qualidade=maxima;2110237
SANTANA DO MATOS;SANTANA DO MATOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2411403?formato=application/vnd.geo+json&qualidade=maxima;2411403
SANTANA DO MUNDAU;SANTANA DO MUNDAU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2708105?formato=application/vnd.geo+json&qualidade=maxima;2708105
SANTANA DO PARAISO;SANTANA DO PARAISO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158953?formato=application/vnd.geo+json&qualidade=maxima;3158953
SANTANA DO PIAUI;SANTANA DO PIAUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2209351?formato=application/vnd.geo+json&qualidade=maxima;2209351
SANTANA DO RIACHO;SANTANA DO RIACHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159001?formato=application/vnd.geo+json&qualidade=maxima;3159001
SANTANA DO SAO FRANCISCO;SANTANA DO SAO FRANCISCO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2806404?formato=application/vnd.geo+json&qualidade=maxima;2806404
SANTANA DO SERIDO;SANTANA DO SERIDO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2411429?formato=application/vnd.geo+json&qualidade=maxima;2411429
SANTANA DOS GARROTES;SANTANA DOS GARROTES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513604?formato=application/vnd.geo+json&qualidade=maxima;2513604
SANTANA DOS MONTES;SANTANA DOS MONTES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159100?formato=application/vnd.geo+json&qualidade=maxima;3159100
SANTANOPOLIS;SANTANOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2928307?formato=application/vnd.geo+json&qualidade=maxima;2928307
SANTAREM;SANTAREM;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506807?formato=application/vnd.geo+json&qualidade=maxima;1506807
SANTAREM NOVO;SANTAREM NOVO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506906?formato=application/vnd.geo+json&qualidade=maxima;1506906
SANTIAGO;SANTIAGO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317400?formato=application/vnd.geo+json&qualidade=maxima;4317400
SANTIAGO DO SUL;SANTIAGO DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215695?formato=application/vnd.geo+json&qualidade=maxima;4215695
SANTO AFONSO;SANTO AFONSO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5107263?formato=application/vnd.geo+json&qualidade=maxima;5107263
SANTO AMARO;SANTO AMARO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2928604?formato=application/vnd.geo+json&qualidade=maxima;2928604
SANTO AMARO DA IMPERATRIZ;SANTO AMARO DA IMPERATRIZ;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215703?formato=application/vnd.geo+json&qualidade=maxima;4215703
SANTO AMARO DAS BROTAS;SANTO AMARO DAS BROTAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2806602?formato=application/vnd.geo+json&qualidade=maxima;2806602
SANTO AMARO DO MARANHAO;SANTO AMARO DO MARANHAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2110278?formato=application/vnd.geo+json&qualidade=maxima;2110278
SANTO ANASTACIO;SANTO ANASTACIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547700?formato=application/vnd.geo+json&qualidade=maxima;3547700
SANTO ANDRE(PB);SANTO ANDRE(PB);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513851?formato=application/vnd.geo+json&qualidade=maxima;2513851
SANTO ANDRE(SP);SANTO ANDRE(SP);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547809?formato=application/vnd.geo+json&qualidade=maxima;3547809
SANTO ANGELO;SANTO ANGELO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317509?formato=application/vnd.geo+json&qualidade=maxima;4317509
SANTO ANTONIO;SANTO ANTONIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2411502?formato=application/vnd.geo+json&qualidade=maxima;2411502
SANTO ANTONIO DA ALEGRIA;SANTO ANTONIO DA ALEGRIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547908?formato=application/vnd.geo+json&qualidade=maxima;3547908
SANTO ANTONIO DA BARRA;SANTO ANTONIO DA BARRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219712?formato=application/vnd.geo+json&qualidade=maxima;5219712
SANTO ANTONIO DA PATRULHA;SANTO ANTONIO DA PATRULHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317608?formato=application/vnd.geo+json&qualidade=maxima;4317608
SANTO ANTONIO DA PLATINA;SANTO ANTONIO DA PLATINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4124103?formato=application/vnd.geo+json&qualidade=maxima;4124103
SANTO ANTONIO DAS MISSOES;SANTO ANTONIO DAS MISSOES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317707?formato=application/vnd.geo+json&qualidade=maxima;4317707
SANTO ANTONIO DE GOIAS;SANTO ANTONIO DE GOIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219738?formato=application/vnd.geo+json&qualidade=maxima;5219738
SANTO ANTONIO DE JESUS;SANTO ANTONIO DE JESUS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2928703?formato=application/vnd.geo+json&qualidade=maxima;2928703
SANTO ANTONIO DE LISBOA;SANTO ANTONIO DE LISBOA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2209401?formato=application/vnd.geo+json&qualidade=maxima;2209401
SANTO ANTONIO DE PADUA;SANTO ANTONIO DE PADUA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3304706?formato=application/vnd.geo+json&qualidade=maxima;3304706
SANTO ANTONIO DE POSSE;SANTO ANTONIO DE POSSE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3548005?formato=application/vnd.geo+json&qualidade=maxima;3548005
SANTO ANTONIO DO AMPARO;SANTO ANTONIO DO AMPARO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159902?formato=application/vnd.geo+json&qualidade=maxima;3159902
SANTO ANTONIO DO ARACANGUA;SANTO ANTONIO DO ARACANGUA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3548054?formato=application/vnd.geo+json&qualidade=maxima;3548054
SANTO ANTONIO DO AVENTUREIRO;SANTO ANTONIO DO AVENTUREIRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3160009?formato=application/vnd.geo+json&qualidade=maxima;3160009
SANTO ANTONIO DO CAIUA;SANTO ANTONIO DO CAIUA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4124202?formato=application/vnd.geo+json&qualidade=maxima;4124202
SANTO ANTONIO DO DESCOBERTO;SANTO ANTONIO DO DESCOBERTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219753?formato=application/vnd.geo+json&qualidade=maxima;5219753
SANTO ANTONIO DO GRAMA;SANTO ANTONIO DO GRAMA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3160108?formato=application/vnd.geo+json&qualidade=maxima;3160108
SANTO ANTONIO DO ICA;SANTO ANTONIO DO ICA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1303700?formato=application/vnd.geo+json&qualidade=maxima;1303700
SANTO ANTONIO DO ITAMBE;SANTO ANTONIO DO ITAMBE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3160207?formato=application/vnd.geo+json&qualidade=maxima;3160207
SANTO ANTONIO DO JACINTO;SANTO ANTONIO DO JACINTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3160306?formato=application/vnd.geo+json&qualidade=maxima;3160306
SANTO ANTONIO DO JARDIM;SANTO ANTONIO DO JARDIM;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3548104?formato=application/vnd.geo+json&qualidade=maxima;3548104
SANTO ANTONIO DO LESTE;SANTO ANTONIO DO LESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5107792?formato=application/vnd.geo+json&qualidade=maxima;5107792
SANTO ANTONIO DO LEVERGER;SANTO ANTONIO DO LEVERGER;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5107800?formato=application/vnd.geo+json&qualidade=maxima;5107800
SANTO ANTONIO DO MONTE;SANTO ANTONIO DO MONTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3160405?formato=application/vnd.geo+json&qualidade=maxima;3160405
SANTO ANTONIO DO PALMA;SANTO ANTONIO DO PALMA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317558?formato=application/vnd.geo+json&qualidade=maxima;4317558
SANTO ANTONIO DO PARAISO;SANTO ANTONIO DO PARAISO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4124301?formato=application/vnd.geo+json&qualidade=maxima;4124301
SANTO ANTONIO DO PINHAL;SANTO ANTONIO DO PINHAL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3548203?formato=application/vnd.geo+json&qualidade=maxima;3548203
SANTO ANTONIO DO PLANALTO;SANTO ANTONIO DO PLANALTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317756?formato=application/vnd.geo+json&qualidade=maxima;4317756
SANTO ANTONIO DO RETIRO;SANTO ANTONIO DO RETIRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3160454?formato=application/vnd.geo+json&qualidade=maxima;3160454
SANTO ANTONIO DO RIO ABAIXO;SANTO ANTONIO DO RIO ABAIXO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3160504?formato=application/vnd.geo+json&qualidade=maxima;3160504
SANTO ANTONIO DO SUDOESTE;SANTO ANTONIO DO SUDOESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4124400?formato=application/vnd.geo+json&qualidade=maxima;4124400
SANTO ANTONIO DO TAUA;SANTO ANTONIO DO TAUA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1507003?formato=application/vnd.geo+json&qualidade=maxima;1507003
SANTO ANTONIO DOS LOPES;SANTO ANTONIO DOS LOPES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2110302?formato=application/vnd.geo+json&qualidade=maxima;2110302
SANTO ANTONIO DOS MILAGRES;SANTO ANTONIO DOS MILAGRES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2209450?formato=application/vnd.geo+json&qualidade=maxima;2209450
SANTO AUGUSTO;SANTO AUGUSTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317806?formato=application/vnd.geo+json&qualidade=maxima;4317806
SANTO CRISTO;SANTO CRISTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4317905?formato=application/vnd.geo+json&qualidade=maxima;4317905
SANTO ESTEVAO;SANTO ESTEVAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2928802?formato=application/vnd.geo+json&qualidade=maxima;2928802
SANTO EXPEDITO;SANTO EXPEDITO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3548302?formato=application/vnd.geo+json&qualidade=maxima;3548302
